Epoch 000 | Iter 052400 | Step 0052401 | G-Cycle: 0.1323 | G-L1: 0.1083 | G-Adv: 1.4153 | Gc-Adv: 2.2181 | G-Sum: 3.7537 | D: 2.7769 | Dc: 2.6966
Epoch 000 | Iter 052500 | Step 0052501 | G-Cycle: 0.1315 | G-L1: 0.1079 | G-Adv: 1.3209 | Gc-Adv: 1.7497 | G-Sum: 3.1903 | D: 2.7497 | Dc: 2.6863
Epoch 000 | Iter 052600 | Step 0052601 | G-Cycle: 0.4063 | G-L1: 0.1735 | G-Adv: 1.6691 | Gc-Adv: 1.9722 | G-Sum: 3.9312 | D: 2.7607 | Dc: 2.2979
Epoch 000 | Iter 052700 | Step 0052701 | G-Cycle: 0.1440 | G-L1: 0.1181 | G-Adv: 1.4420 | Gc-Adv: 2.1109 | G-Sum: 3.6840 | D: 2.7582 | Dc: 1.9746
Epoch 000 | Iter 052800 | Step 0052801 | G-Cycle: 0.1441 | G-L1: 0.1133 | G-Adv: 1.4371 | Gc-Adv: 2.1158 | G-Sum: 3.6816 | D: 2.7868 | Dc: 2.6254
Epoch 000 | Iter 052900 | Step 0052901 | G-Cycle: 0.1818 | G-L1: 0.1434 | G-Adv: 1.4598 | Gc-Adv: 2.4910 | G-Sum: 4.1134 | D: 2.7740 | Dc: 1.9188
Epoch 000 | Iter 053000 | Step 0053001 | G-Cycle: 0.1752 | G-L1: 0.1535 | G-Adv: 1.5019 | Gc-Adv: 1.8521 | G-Sum: 3.5184 | D: 2.8096 | Dc: 2.4334
Epoch 000 | Iter 053100 | Step 0053101 | G-Cycle: 0.1451 | G-L1: 0.1256 | G-Adv: 1.5046 | Gc-Adv: 2.0176 | G-Sum: 3.6576 | D: 2.7546 | Dc: 2.5595
Epoch 000 | Iter 053200 | Step 0053201 | G-Cycle: 0.1398 | G-L1: 0.1164 | G-Adv: 1.3676 | Gc-Adv: 1.9029 | G-Sum: 3.3986 | D: 2.7694 | Dc: 2.7288
Epoch 000 | Iter 053300 | Step 0053301 | G-Cycle: 0.1436 | G-L1: 0.1166 | G-Adv: 1.3861 | Gc-Adv: 1.9556 | G-Sum: 3.4717 | D: 2.9328 | Dc: 2.4464
Epoch 000 | Iter 053400 | Step 0053401 | G-Cycle: 0.1542 | G-L1: 0.1318 | G-Adv: 1.3641 | Gc-Adv: 1.6931 | G-Sum: 3.2002 | D: 2.7662 | Dc: 2.6854
Epoch 000 | Iter 053500 | Step 0053501 | G-Cycle: 0.1505 | G-L1: 0.1241 | G-Adv: 1.3419 | Gc-Adv: 2.0703 | G-Sum: 3.5495 | D: 2.7716 | Dc: 2.5369
Epoch 000 | Iter 053600 | Step 0053601 | G-Cycle: 0.1539 | G-L1: 0.1242 | G-Adv: 1.4243 | Gc-Adv: 2.1808 | G-Sum: 3.7441 | D: 2.7840 | Dc: 2.2718
Epoch 000 | Iter 053700 | Step 0053701 | G-Cycle: 0.1325 | G-L1: 0.1240 | G-Adv: 1.4851 | Gc-Adv: 2.0422 | G-Sum: 3.6557 | D: 2.7715 | Dc: 2.5335
Epoch 000 | Iter 053800 | Step 0053801 | G-Cycle: 0.1249 | G-L1: 0.1003 | G-Adv: 1.3798 | Gc-Adv: 1.8440 | G-Sum: 3.3364 | D: 2.7763 | Dc: 2.6890
Epoch 000 | Iter 053900 | Step 0053901 | G-Cycle: 0.1494 | G-L1: 0.1222 | G-Adv: 1.3315 | Gc-Adv: 1.7273 | G-Sum: 3.1946 | D: 2.7803 | Dc: 2.5957
Epoch 000 | Iter 054000 | Step 0054001 | G-Cycle: 0.1361 | G-L1: 0.1143 | G-Adv: 1.3487 | Gc-Adv: 2.2955 | G-Sum: 3.7694 | D: 2.7799 | Dc: 2.5167
Epoch 000 | Iter 054100 | Step 0054101 | G-Cycle: 0.1314 | G-L1: 0.1034 | G-Adv: 1.3943 | Gc-Adv: 2.0224 | G-Sum: 3.5341 | D: 2.7707 | Dc: 2.5002
Epoch 000 | Iter 054200 | Step 0054201 | G-Cycle: 0.1505 | G-L1: 0.1221 | G-Adv: 1.4614 | Gc-Adv: 1.6353 | G-Sum: 3.2330 | D: 2.7972 | Dc: 2.4306
Epoch 000 | Iter 054300 | Step 0054301 | G-Cycle: 0.1554 | G-L1: 0.1191 | G-Adv: 1.1547 | Gc-Adv: 2.2024 | G-Sum: 3.4943 | D: 2.7999 | Dc: 2.3370
Epoch 000 | Iter 054400 | Step 0054401 | G-Cycle: 0.1486 | G-L1: 0.1220 | G-Adv: 1.3843 | Gc-Adv: 1.7975 | G-Sum: 3.3171 | D: 2.7806 | Dc: 2.5606
Epoch 000 | Iter 054500 | Step 0054501 | G-Cycle: 0.1634 | G-L1: 0.1347 | G-Adv: 1.5326 | Gc-Adv: 1.8593 | G-Sum: 3.5410 | D: 2.7934 | Dc: 2.4797
Epoch 000 | Iter 054600 | Step 0054601 | G-Cycle: 0.1608 | G-L1: 0.1292 | G-Adv: 1.2808 | Gc-Adv: 1.8908 | G-Sum: 3.3166 | D: 2.7759 | Dc: 2.4100
Epoch 000 | Iter 054700 | Step 0054701 | G-Cycle: 0.1398 | G-L1: 0.1056 | G-Adv: 1.4524 | Gc-Adv: 1.8185 | G-Sum: 3.3936 | D: 2.7822 | Dc: 2.6184
Epoch 000 | Iter 054800 | Step 0054801 | G-Cycle: 0.1474 | G-L1: 0.1165 | G-Adv: 1.3524 | Gc-Adv: 2.2334 | G-Sum: 3.7178 | D: 2.7756 | Dc: 2.5531
Epoch 000 | Iter 054900 | Step 0054901 | G-Cycle: 0.1459 | G-L1: 0.1157 | G-Adv: 1.5617 | Gc-Adv: 2.2963 | G-Sum: 3.9888 | D: 2.7859 | Dc: 2.2217
Epoch 000 | Iter 055000 | Step 0055001 | G-Cycle: 0.1357 | G-L1: 0.1087 | G-Adv: 1.3528 | Gc-Adv: 1.8977 | G-Sum: 3.3726 | D: 2.7765 | Dc: 2.2826
Epoch 000 | Iter 055100 | Step 0055101 | G-Cycle: 0.1483 | G-L1: 0.1362 | G-Adv: 1.4568 | Gc-Adv: 1.7639 | G-Sum: 3.3629 | D: 2.7928 | Dc: 2.7117
Epoch 000 | Iter 055200 | Step 0055201 | G-Cycle: 0.1579 | G-L1: 0.1341 | G-Adv: 1.3958 | Gc-Adv: 2.3815 | G-Sum: 3.9234 | D: 2.7799 | Dc: 2.3506
Epoch 000 | Iter 055300 | Step 0055301 | G-Cycle: 0.1491 | G-L1: 0.1241 | G-Adv: 1.6051 | Gc-Adv: 2.0326 | G-Sum: 3.7744 | D: 2.8362 | Dc: 2.6338
Epoch 000 | Iter 055400 | Step 0055401 | G-Cycle: 0.1676 | G-L1: 0.1314 | G-Adv: 1.2905 | Gc-Adv: 2.2124 | G-Sum: 3.6524 | D: 2.7700 | Dc: 2.5949
Epoch 000 | Iter 055500 | Step 0055501 | G-Cycle: 0.1520 | G-L1: 0.1221 | G-Adv: 1.3625 | Gc-Adv: 1.9382 | G-Sum: 3.4377 | D: 2.7975 | Dc: 2.2878
Epoch 000 | Iter 055600 | Step 0055601 | G-Cycle: 0.1636 | G-L1: 0.1394 | G-Adv: 1.4065 | Gc-Adv: 2.0192 | G-Sum: 3.5772 | D: 2.7620 | Dc: 2.4696
Epoch 000 | Iter 055700 | Step 0055701 | G-Cycle: 0.1746 | G-L1: 0.1334 | G-Adv: 1.3762 | Gc-Adv: 2.1923 | G-Sum: 3.7225 | D: 2.7719 | Dc: 2.2306
Epoch 000 | Iter 055800 | Step 0055801 | G-Cycle: 0.1595 | G-L1: 0.1298 | G-Adv: 1.3282 | Gc-Adv: 2.4058 | G-Sum: 3.8786 | D: 2.7995 | Dc: 2.3880
Epoch 000 | Iter 055900 | Step 0055901 | G-Cycle: 0.1510 | G-L1: 0.1179 | G-Adv: 1.5307 | Gc-Adv: 2.1264 | G-Sum: 3.7915 | D: 2.8396 | Dc: 2.4445
Epoch 000 | Iter 056000 | Step 0056001 | G-Cycle: 0.1825 | G-L1: 0.1308 | G-Adv: 1.3557 | Gc-Adv: 2.1082 | G-Sum: 3.6205 | D: 2.7869 | Dc: 2.4275
Epoch 000 | Iter 056100 | Step 0056101 | G-Cycle: 0.1493 | G-L1: 0.1225 | G-Adv: 1.3456 | Gc-Adv: 1.9284 | G-Sum: 3.4100 | D: 2.8041 | Dc: 2.5449
Epoch 000 | Iter 056200 | Step 0056201 | G-Cycle: 0.1638 | G-L1: 0.1425 | G-Adv: 1.2628 | Gc-Adv: 2.0110 | G-Sum: 3.4270 | D: 2.7970 | Dc: 1.9713
Epoch 000 | Iter 056300 | Step 0056301 | G-Cycle: 0.1526 | G-L1: 0.1279 | G-Adv: 1.5378 | Gc-Adv: 2.0014 | G-Sum: 3.6795 | D: 2.7725 | Dc: 2.5563
Epoch 000 | Iter 056400 | Step 0056401 | G-Cycle: 0.1691 | G-L1: 0.1480 | G-Adv: 1.3583 | Gc-Adv: 2.1167 | G-Sum: 3.6336 | D: 2.7813 | Dc: 2.3222
Epoch 000 | Iter 056500 | Step 0056501 | G-Cycle: 0.1848 | G-L1: 0.1164 | G-Adv: 1.3078 | Gc-Adv: 2.1118 | G-Sum: 3.5702 | D: 2.8074 | Dc: 2.2692
Epoch 000 | Iter 056600 | Step 0056601 | G-Cycle: 0.1644 | G-L1: 0.1321 | G-Adv: 1.1515 | Gc-Adv: 2.0331 | G-Sum: 3.3328 | D: 2.7998 | Dc: 2.3146
Epoch 000 | Iter 056700 | Step 0056701 | G-Cycle: 0.1674 | G-L1: 0.1318 | G-Adv: 1.4428 | Gc-Adv: 2.6157 | G-Sum: 4.2082 | D: 2.7873 | Dc: 2.3874
Epoch 000 | Iter 056800 | Step 0056801 | G-Cycle: 0.1604 | G-L1: 0.1336 | G-Adv: 1.3738 | Gc-Adv: 2.1039 | G-Sum: 3.6247 | D: 2.8369 | Dc: 2.3129
Epoch 000 | Iter 056900 | Step 0056901 | G-Cycle: 0.1422 | G-L1: 0.1166 | G-Adv: 1.2527 | Gc-Adv: 2.4846 | G-Sum: 3.8667 | D: 2.7825 | Dc: 2.4574
Epoch 000 | Iter 057000 | Step 0057001 | G-Cycle: 0.1748 | G-L1: 0.1257 | G-Adv: 1.2603 | Gc-Adv: 2.1271 | G-Sum: 3.5376 | D: 2.7706 | Dc: 2.6306
Epoch 000 | Iter 057100 | Step 0057101 | G-Cycle: 0.1591 | G-L1: 0.1148 | G-Adv: 1.4733 | Gc-Adv: 1.9279 | G-Sum: 3.5381 | D: 2.7836 | Dc: 2.3158
Epoch 000 | Iter 057200 | Step 0057201 | G-Cycle: 0.1681 | G-L1: 0.1336 | G-Adv: 1.4182 | Gc-Adv: 2.0751 | G-Sum: 3.6442 | D: 2.7853 | Dc: 2.3517
Epoch 000 | Iter 057300 | Step 0057301 | G-Cycle: 0.1829 | G-L1: 0.1239 | G-Adv: 1.4247 | Gc-Adv: 1.8375 | G-Sum: 3.4156 | D: 2.7783 | Dc: 2.5977
Epoch 000 | Iter 057400 | Step 0057401 | G-Cycle: 0.1534 | G-L1: 0.1171 | G-Adv: 1.3943 | Gc-Adv: 2.0722 | G-Sum: 3.6018 | D: 2.7748 | Dc: 2.4073
Epoch 000 | Iter 057500 | Step 0057501 | G-Cycle: 0.1645 | G-L1: 0.1313 | G-Adv: 1.4166 | Gc-Adv: 2.0016 | G-Sum: 3.5661 | D: 2.7802 | Dc: 2.3120
Epoch 000 | Iter 057600 | Step 0057601 | G-Cycle: 0.1431 | G-L1: 0.1218 | G-Adv: 1.1507 | Gc-Adv: 1.8755 | G-Sum: 3.1586 | D: 2.7841 | Dc: 2.6520
Epoch 000 | Iter 057700 | Step 0057701 | G-Cycle: 0.1661 | G-L1: 0.1241 | G-Adv: 1.3382 | Gc-Adv: 1.8138 | G-Sum: 3.2971 | D: 2.8119 | Dc: 2.3052
Epoch 000 | Iter 057800 | Step 0057801 | G-Cycle: 0.1448 | G-L1: 0.1099 | G-Adv: 1.3881 | Gc-Adv: 1.7037 | G-Sum: 3.2192 | D: 2.7736 | Dc: 2.3845
Epoch 000 | Iter 057900 | Step 0057901 | G-Cycle: 0.1451 | G-L1: 0.1190 | G-Adv: 1.2443 | Gc-Adv: 1.8242 | G-Sum: 3.2005 | D: 2.7721 | Dc: 2.3885
Epoch 000 | Iter 058000 | Step 0058001 | G-Cycle: 0.1921 | G-L1: 0.1583 | G-Adv: 1.3506 | Gc-Adv: 1.8770 | G-Sum: 3.4028 | D: 2.7824 | Dc: 2.3314
Epoch 000 | Iter 058100 | Step 0058101 | G-Cycle: 0.1662 | G-L1: 0.1060 | G-Adv: 1.4111 | Gc-Adv: 2.0785 | G-Sum: 3.6258 | D: 2.7721 | Dc: 2.3172
Epoch 000 | Iter 058200 | Step 0058201 | G-Cycle: 0.1561 | G-L1: 0.1231 | G-Adv: 1.3252 | Gc-Adv: 2.1150 | G-Sum: 3.5798 | D: 2.7787 | Dc: 2.4373
Epoch 000 | Iter 058300 | Step 0058301 | G-Cycle: 0.1333 | G-L1: 0.1056 | G-Adv: 1.5544 | Gc-Adv: 2.3713 | G-Sum: 4.0452 | D: 2.7794 | Dc: 2.6164
Epoch 000 | Iter 058400 | Step 0058401 | G-Cycle: 0.1436 | G-L1: 0.1054 | G-Adv: 1.4054 | Gc-Adv: 1.8674 | G-Sum: 3.3972 | D: 2.7724 | Dc: 2.5700
Epoch 000 | Iter 058500 | Step 0058501 | G-Cycle: 0.1343 | G-L1: 0.1015 | G-Adv: 1.3460 | Gc-Adv: 2.0892 | G-Sum: 3.5532 | D: 2.7942 | Dc: 2.4679
Epoch 000 | Iter 058600 | Step 0058601 | G-Cycle: 0.1431 | G-L1: 0.1203 | G-Adv: 1.3735 | Gc-Adv: 2.1522 | G-Sum: 3.6575 | D: 2.7671 | Dc: 2.2716
Epoch 000 | Iter 058700 | Step 0058701 | G-Cycle: 0.1594 | G-L1: 0.1207 | G-Adv: 1.3671 | Gc-Adv: 2.0513 | G-Sum: 3.5585 | D: 2.7721 | Dc: 2.3882
Epoch 000 | Iter 058800 | Step 0058801 | G-Cycle: 0.1599 | G-L1: 0.1287 | G-Adv: 1.3702 | Gc-Adv: 2.2776 | G-Sum: 3.7920 | D: 2.7744 | Dc: 2.2137
Epoch 000 | Iter 058900 | Step 0058901 | G-Cycle: 0.1388 | G-L1: 0.1199 | G-Adv: 1.4751 | Gc-Adv: 2.3091 | G-Sum: 3.9135 | D: 2.7718 | Dc: 2.7333
Epoch 000 | Iter 059000 | Step 0059001 | G-Cycle: 0.1489 | G-L1: 0.1085 | G-Adv: 1.5263 | Gc-Adv: 1.9721 | G-Sum: 3.6272 | D: 2.7858 | Dc: 2.4618ㅇ
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.1579 | G-L1: 0.8816 | G-Adv: 57.1503 | Gc-Adv: 1.6249 | G-Sum: 59.7950 | D: 2.9780 | Dc: 3.2110
Epoch 000 | Iter 000100 | Step 0000101 | G-Cycle: 0.4460 | G-L1: 0.4262 | G-Adv: 1.1098 | Gc-Adv: 1.4390 | G-Sum: 2.9849 | D: 3.0164 | Dc: 2.8002
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.0899 | G-L1: 0.8341 | G-Adv: 55.1706 | Gc-Adv: 1.6162 | G-Sum: 57.7488 | D: 2.8894 | Dc: 3.2132
Saving content at step 10 (mid-epoch, epoch 0, iter 9).
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.1103 | G-L1: 0.8854 | G-Adv: 43.2577 | Gc-Adv: 1.6521 | G-Sum: 45.9077 | D: 2.9358 | Dc: 3.2010
Saving content at step 10 (mid-epoch, epoch 0, iter 9).
Saving content at step 20 (mid-epoch, epoch 0, iter 19).
Saving content at step 30 (mid-epoch, epoch 0, iter 29).

[Epoch 000 Summary] Time: 1.5 min | Step: 30 / 30 | Val frozen->HE PSNR: 12.5353 | Val HE->frozen PSNR: 12.5615

Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.1492 | G-L1: 0.8876 | G-Adv: 57.0257 | Gc-Adv: 1.6097 | G-Sum: 59.6539 | D: 2.9203 | Dc: 3.1880
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.3574 | G-L1: 1.0744 | G-Adv: 16.7273 | Gc-Adv: 1.6242 | G-Sum: 19.5674 | D: 3.0977 | Dc: 3.1945
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.2185 | G-L1: 0.9602 | G-Adv: 34.6692 | Gc-Adv: 1.6042 | G-Sum: 37.3627 | D: 2.9582 | Dc: 3.2103
Epoch 000 | Iter 000100 | Step 0000101 | G-Cycle: 0.4255 | G-L1: 0.3769 | G-Adv: 1.1783 | Gc-Adv: 1.4098 | G-Sum: 2.9893 | D: 3.8406 | Dc: 2.8250
Epoch 000 | Iter 000200 | Step 0000201 | G-Cycle: 0.4617 | G-L1: 0.4005 | G-Adv: 1.2744 | Gc-Adv: 1.4277 | G-Sum: 3.1332 | D: 2.7932 | Dc: 2.6710
Epoch 000 | Iter 000300 | Step 0000301 | G-Cycle: 0.2775 | G-L1: 0.2287 | G-Adv: 1.2911 | Gc-Adv: 1.3775 | G-Sum: 2.9217 | D: 2.8004 | Dc: 2.7917
Epoch 000 | Iter 000400 | Step 0000401 | G-Cycle: 0.3799 | G-L1: 0.2481 | G-Adv: 1.1901 | Gc-Adv: 1.4025 | G-Sum: 2.9066 | D: 2.8458 | Dc: 2.7824
Epoch 000 | Iter 000500 | Step 0000501 | G-Cycle: 0.2733 | G-L1: 0.1967 | G-Adv: 1.4518 | Gc-Adv: 1.3941 | G-Sum: 3.0809 | D: 2.7830 | Dc: 2.7663
Epoch 000 | Iter 000600 | Step 0000601 | G-Cycle: 0.2327 | G-L1: 0.1867 | G-Adv: 1.2428 | Gc-Adv: 1.4159 | G-Sum: 2.8684 | D: 2.8914 | Dc: 2.7680
Epoch 000 | Iter 000700 | Step 0000701 | G-Cycle: 0.2640 | G-L1: 0.2210 | G-Adv: 1.3880 | Gc-Adv: 1.4299 | G-Sum: 3.0605 | D: 2.7908 | Dc: 2.7512
Epoch 000 | Iter 000800 | Step 0000801 | G-Cycle: 0.2124 | G-L1: 0.1809 | G-Adv: 1.4603 | Gc-Adv: 1.3827 | G-Sum: 3.0397 | D: 2.7819 | Dc: 2.7734
Epoch 000 | Iter 000900 | Step 0000901 | G-Cycle: 0.1820 | G-L1: 0.1710 | G-Adv: 1.5474 | Gc-Adv: 1.4011 | G-Sum: 3.1250 | D: 3.0769 | Dc: 2.7833
Epoch 000 | Iter 001000 | Step 0001001 | G-Cycle: 0.1710 | G-L1: 0.1351 | G-Adv: 1.3457 | Gc-Adv: 1.4295 | G-Sum: 2.9282 | D: 2.7840 | Dc: 2.7562
Epoch 000 | Iter 001100 | Step 0001101 | G-Cycle: 0.1930 | G-L1: 0.1738 | G-Adv: 1.4685 | Gc-Adv: 1.3810 | G-Sum: 3.0329 | D: 2.7800 | Dc: 2.7454
Epoch 000 | Iter 001200 | Step 0001201 | G-Cycle: 0.1991 | G-L1: 0.1683 | G-Adv: 1.3931 | Gc-Adv: 1.4273 | G-Sum: 3.0042 | D: 2.7806 | Dc: 2.7785
Epoch 000 | Iter 001300 | Step 0001301 | G-Cycle: 0.2715 | G-L1: 0.1803 | G-Adv: 1.5898 | Gc-Adv: 1.5503 | G-Sum: 3.3660 | D: 2.8449 | Dc: 2.6643
Epoch 000 | Iter 001400 | Step 0001401 | G-Cycle: 0.3030 | G-L1: 0.2345 | G-Adv: 1.7258 | Gc-Adv: 1.7787 | G-Sum: 3.7733 | D: 3.2218 | Dc: 2.5771
Epoch 000 | Iter 001500 | Step 0001501 | G-Cycle: 0.2953 | G-L1: 0.2176 | G-Adv: 1.5298 | Gc-Adv: 1.6761 | G-Sum: 3.4624 | D: 2.8003 | Dc: 2.5332
Epoch 000 | Iter 001600 | Step 0001601 | G-Cycle: 0.3073 | G-L1: 0.2569 | G-Adv: 1.1628 | Gc-Adv: 2.2498 | G-Sum: 3.6947 | D: 2.7960 | Dc: 2.3991
Epoch 000 | Iter 001700 | Step 0001701 | G-Cycle: 0.2584 | G-L1: 0.2123 | G-Adv: 1.4261 | Gc-Adv: 1.6235 | G-Sum: 3.2849 | D: 2.7779 | Dc: 2.6597
Epoch 000 | Iter 001800 | Step 0001801 | G-Cycle: 0.2852 | G-L1: 0.1987 | G-Adv: 1.3431 | Gc-Adv: 1.9699 | G-Sum: 3.5549 | D: 2.7920 | Dc: 2.4404
Epoch 000 | Iter 001900 | Step 0001901 | G-Cycle: 0.2873 | G-L1: 0.2261 | G-Adv: 1.3143 | Gc-Adv: 2.3836 | G-Sum: 3.9546 | D: 2.7689 | Dc: 2.5225
Epoch 000 | Iter 002000 | Step 0002001 | G-Cycle: 0.3571 | G-L1: 0.2389 | G-Adv: 2.4023 | Gc-Adv: 2.1990 | G-Sum: 4.8994 | D: 2.7618 | Dc: 2.2940
Epoch 000 | Iter 002100 | Step 0002101 | G-Cycle: 0.3157 | G-L1: 0.1919 | G-Adv: 1.5979 | Gc-Adv: 2.6483 | G-Sum: 4.5000 | D: 2.8340 | Dc: 2.1777
Epoch 000 | Iter 002200 | Step 0002201 | G-Cycle: 0.2483 | G-L1: 0.2150 | G-Adv: 1.4845 | Gc-Adv: 3.2121 | G-Sum: 4.9282 | D: 2.7559 | Dc: 2.5992
Epoch 000 | Iter 002300 | Step 0002301 | G-Cycle: 0.2995 | G-L1: 0.2346 | G-Adv: 1.5846 | Gc-Adv: 2.4462 | G-Sum: 4.2979 | D: 2.7930 | Dc: 2.2237
Epoch 000 | Iter 002400 | Step 0002401 | G-Cycle: 0.3141 | G-L1: 0.2399 | G-Adv: 1.5162 | Gc-Adv: 2.5765 | G-Sum: 4.3697 | D: 2.7547 | Dc: 2.7908
Epoch 000 | Iter 002500 | Step 0002501 | G-Cycle: 0.3043 | G-L1: 0.2060 | G-Adv: 1.5779 | Gc-Adv: 2.4466 | G-Sum: 4.2796 | D: 2.4055 | Dc: 2.5666
Epoch 000 | Iter 002600 | Step 0002601 | G-Cycle: 0.2800 | G-L1: 0.2148 | G-Adv: 1.6122 | Gc-Adv: 1.6651 | G-Sum: 3.5247 | D: 2.8071 | Dc: 3.2664
Epoch 000 | Iter 002700 | Step 0002701 | G-Cycle: 0.2818 | G-L1: 0.2252 | G-Adv: 1.2939 | Gc-Adv: 1.9708 | G-Sum: 3.5182 | D: 3.0231 | Dc: 2.7568
Epoch 000 | Iter 002800 | Step 0002801 | G-Cycle: 0.3065 | G-L1: 0.2033 | G-Adv: 1.2706 | Gc-Adv: 1.8435 | G-Sum: 3.3689 | D: 2.7951 | Dc: 2.5029
Epoch 000 | Iter 002900 | Step 0002901 | G-Cycle: 0.2682 | G-L1: 0.2022 | G-Adv: 1.2901 | Gc-Adv: 2.3050 | G-Sum: 3.8304 | D: 2.9428 | Dc: 2.7278
Epoch 000 | Iter 003000 | Step 0003001 | G-Cycle: 0.2511 | G-L1: 0.1764 | G-Adv: 0.8894 | Gc-Adv: 1.6635 | G-Sum: 2.7666 | D: 2.8307 | Dc: 2.7261
Epoch 000 | Iter 003100 | Step 0003101 | G-Cycle: 0.3186 | G-L1: 0.2569 | G-Adv: 1.4145 | Gc-Adv: 1.9201 | G-Sum: 3.6223 | D: 2.7560 | Dc: 2.6090
Epoch 000 | Iter 003200 | Step 0003201 | G-Cycle: 0.2785 | G-L1: 0.2230 | G-Adv: 1.6223 | Gc-Adv: 2.0919 | G-Sum: 3.9649 | D: 2.8866 | Dc: 2.8046
Epoch 000 | Iter 003300 | Step 0003301 | G-Cycle: 0.2446 | G-L1: 0.1772 | G-Adv: 1.3745 | Gc-Adv: 2.0701 | G-Sum: 3.6555 | D: 2.7898 | Dc: 2.5536
Epoch 000 | Iter 003400 | Step 0003401 | G-Cycle: 0.3012 | G-L1: 0.2119 | G-Adv: 1.3927 | Gc-Adv: 2.2354 | G-Sum: 3.8846 | D: 2.7815 | Dc: 2.3729
Epoch 000 | Iter 003500 | Step 0003501 | G-Cycle: 0.2525 | G-L1: 0.1882 | G-Adv: 1.4939 | Gc-Adv: 2.3093 | G-Sum: 4.0235 | D: 2.9095 | Dc: 2.6996
Epoch 000 | Iter 003600 | Step 0003601 | G-Cycle: 0.2691 | G-L1: 0.1856 | G-Adv: 2.4070 | Gc-Adv: 1.7320 | G-Sum: 4.3664 | D: 3.2008 | Dc: 2.9267
Epoch 000 | Iter 003700 | Step 0003701 | G-Cycle: 0.3378 | G-L1: 0.2590 | G-Adv: 1.4328 | Gc-Adv: 2.4711 | G-Sum: 4.2023 | D: 2.7848 | Dc: 2.3614
Epoch 000 | Iter 003800 | Step 0003801 | G-Cycle: 0.3216 | G-L1: 0.2069 | G-Adv: 1.4031 | Gc-Adv: 2.4884 | G-Sum: 4.1557 | D: 2.8019 | Dc: 2.5147
Epoch 000 | Iter 003900 | Step 0003901 | G-Cycle: 0.3021 | G-L1: 0.1964 | G-Adv: 1.3463 | Gc-Adv: 2.3413 | G-Sum: 3.9368 | D: 2.7888 | Dc: 2.3939
Epoch 000 | Iter 004000 | Step 0004001 | G-Cycle: 0.3055 | G-L1: 0.2054 | G-Adv: 1.4785 | Gc-Adv: 1.9975 | G-Sum: 3.7314 | D: 2.6555 | Dc: 2.5961
Epoch 000 | Iter 004100 | Step 0004101 | G-Cycle: 0.3061 | G-L1: 0.2558 | G-Adv: 2.1215 | Gc-Adv: 1.7667 | G-Sum: 4.1691 | D: 2.5970 | Dc: 2.5667
Epoch 000 | Iter 004200 | Step 0004201 | G-Cycle: 0.2757 | G-L1: 0.2156 | G-Adv: 1.1672 | Gc-Adv: 1.8993 | G-Sum: 3.3122 | D: 2.7869 | Dc: 2.8270
Epoch 000 | Iter 004300 | Step 0004301 | G-Cycle: 0.2922 | G-L1: 0.1888 | G-Adv: 1.4570 | Gc-Adv: 2.0401 | G-Sum: 3.7376 | D: 2.7526 | Dc: 2.4044
Epoch 000 | Iter 004400 | Step 0004401 | G-Cycle: 0.3029 | G-L1: 0.2151 | G-Adv: 1.6052 | Gc-Adv: 1.7716 | G-Sum: 3.6358 | D: 2.8170 | Dc: 2.8813
Epoch 000 | Iter 004500 | Step 0004501 | G-Cycle: 0.4978 | G-L1: 0.2202 | G-Adv: 1.2610 | Gc-Adv: 1.8070 | G-Sum: 3.4271 | D: 2.7655 | Dc: 2.4464
Epoch 000 | Iter 004600 | Step 0004601 | G-Cycle: 0.3487 | G-L1: 0.2397 | G-Adv: 1.8259 | Gc-Adv: 1.8589 | G-Sum: 3.9790 | D: 2.7672 | Dc: 2.6847
Epoch 000 | Iter 004700 | Step 0004701 | G-Cycle: 0.2954 | G-L1: 0.2010 | G-Adv: 1.6015 | Gc-Adv: 1.6465 | G-Sum: 3.4962 | D: 2.6941 | Dc: 2.6695
Epoch 000 | Iter 004800 | Step 0004801 | G-Cycle: 0.2645 | G-L1: 0.1840 | G-Adv: 1.3703 | Gc-Adv: 1.6642 | G-Sum: 3.2588 | D: 2.7692 | Dc: 2.7630
Epoch 000 | Iter 004900 | Step 0004901 | G-Cycle: 0.2699 | G-L1: 0.1758 | G-Adv: 1.2583 | Gc-Adv: 1.7349 | G-Sum: 3.2160 | D: 2.8578 | Dc: 2.6175
Saving content at step 5000 (mid-epoch, epoch 0, iter 4999).
Epoch 000 | Iter 000000 | Step 0000001 | G-Cycle: 1.2412 | G-L1: 0.9689 | G-Adv: 18.6047 | Gc-Adv: 1.6152 | G-Sum: 21.3249 | D: 2.9757 | Dc: 3.1880
Saving content at step 10 (mid-epoch, epoch 0, iter 9).
